Sitemap,URL,Handle,Last Modified,HTTP Status,Error,Canonical URL,Previous Breadcrumb URL,Category Path
product_sitemap_2.xml,https://www.thegoodguys.com.au/ecovacs-air-freshener-capsule-wild-bluebell-x3-deebotcapsuleblu,ecovacs-air-freshener-capsule-wild-bluebell-x3-deebotcapsuleblu,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/ecovacs-air-freshener-capsule-wild-bluebell-x3-deebotcapsuleblu,/vacuums-and-cleaners/vacuum-and-cleaning-accessories/robot-vacuum-accessories,/vacuums-and-cleaners/vacuum-and-cleaning-accessories/robot-vacuum-accessories
product_sitemap_2.xml,https://www.thegoodguys.com.au/sunbeam-chic-breakfast-pack-white-pum3510wh,sunbeam-chic-breakfast-pack-white-pum3510wh,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/sunbeam-chic-breakfast-pack-white-pum3510wh,/small-kitchen-appliances/toasters-and-kettles/toaster-and-kettle-packs,/small-kitchen-appliances/toasters-and-kettles/toaster-and-kettle-packs
product_sitemap_2.xml,https://www.thegoodguys.com.au/blendjet-portable-bender-mint-250256,blendjet-portable-bender-mint-250256,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/blendjet-portable-bender-mint-250256,/small-kitchen-appliances/mixers-and-food-processors/portable-blenders,/small-kitchen-appliances/mixers-and-food-processors/portable-blenders
product_sitemap_2.xml,https://www.thegoodguys.com.au/philips-3000-series-handheld-garment-steamer-sth300020,philips-3000-series-handheld-garment-steamer-sth300020,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/philips-3000-series-handheld-garment-steamer-sth300020,/laundry/ironing/steam-stations-and-garment-steamers,/laundry/ironing/steam-stations-and-garment-steamers
product_sitemap_2.xml,https://www.thegoodguys.com.au/cuisinart-vertical-waffle-maker-waf-v100xa,cuisinart-vertical-waffle-maker-waf-v100xa,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/cuisinart-vertical-waffle-maker-waf-v100xa,/small-kitchen-appliances/specialty-appliances/dessert-machines,/small-kitchen-appliances/specialty-appliances/dessert-machines
product_sitemap_2.xml,https://www.thegoodguys.com.au/kenwood-handmix-lite-hand-mixer-hmp30wh,kenwood-handmix-lite-hand-mixer-hmp30wh,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/kenwood-handmix-lite-hand-mixer-hmp30wh,/small-kitchen-appliances/mixers-and-food-processors/hand-mixers,/small-kitchen-appliances/mixers-and-food-processors/hand-mixers
product_sitemap_2.xml,https://www.thegoodguys.com.au/hafele-quartz-sink-g2-single-with-drainer-onyx-57097200,hafele-quartz-sink-g2-single-with-drainer-onyx-57097200,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/hafele-quartz-sink-g2-single-with-drainer-onyx-57097200,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks
product_sitemap_2.xml,https://www.thegoodguys.com.au/hafele-quartz-sink-g2-double-bowl-onyx-57097230,hafele-quartz-sink-g2-double-bowl-onyx-57097230,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/hafele-quartz-sink-g2-double-bowl-onyx-57097230,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks
product_sitemap_2.xml,https://www.thegoodguys.com.au/kitchenaid-corded-hand-blender-matte-black-5khbv53abm,kitchenaid-corded-hand-blender-matte-black-5khbv53abm,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/kitchenaid-corded-hand-blender-matte-black-5khbv53abm,/small-kitchen-appliances/mixers-and-food-processors/stick-mixers,/small-kitchen-appliances/mixers-and-food-processors/stick-mixers
product_sitemap_2.xml,https://www.thegoodguys.com.au/breville-the-smart-dry-dehumidifier-lad208wht,breville-the-smart-dry-dehumidifier-lad208wht,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/breville-the-smart-dry-dehumidifier-lad208wht,/heating-and-cooling/air-treatment/dehumidifiers,/heating-and-cooling/air-treatment/dehumidifiers
product_sitemap_2.xml,https://www.thegoodguys.com.au/remington-3-in-1-curler-ci97ms3au,remington-3-in-1-curler-ci97ms3au,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/remington-3-in-1-curler-ci97ms3au,/health-and-grooming/hair-styling/hair-straighteners-and-curlers,/health-and-grooming/hair-styling/hair-straighteners-and-curlers
product_sitemap_2.xml,https://www.thegoodguys.com.au/kitchenaid-9-cup-food-processor-black-matte-5kfp0921abm,kitchenaid-9-cup-food-processor-black-matte-5kfp0921abm,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/kitchenaid-9-cup-food-processor-black-matte-5kfp0921abm,/small-kitchen-appliances/mixers-and-food-processors/food-processors,/small-kitchen-appliances/mixers-and-food-processors/food-processors
product_sitemap_2.xml,https://www.thegoodguys.com.au/hisense-155l-vertical-freezer-hrvf155,hisense-155l-vertical-freezer-hrvf155,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/hisense-155l-vertical-freezer-hrvf155,/fridges-and-freezers/freezers/upright-freezers,/fridges-and-freezers/freezers/upright-freezers
product_sitemap_2.xml,https://www.thegoodguys.com.au/franke-mythos-single-bowl-bare-ss-sink-undermount-myx110-55b,franke-mythos-single-bowl-bare-ss-sink-undermount-myx110-55b,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/franke-mythos-single-bowl-bare-ss-sink-undermount-myx110-55b,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks
product_sitemap_2.xml,https://www.thegoodguys.com.au/westinghouse-702l-chest-freezer-wcm7000we,westinghouse-702l-chest-freezer-wcm7000we,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/westinghouse-702l-chest-freezer-wcm7000we,/fridges-and-freezers/freezers/chest-freezers,/fridges-and-freezers/freezers/chest-freezers
product_sitemap_2.xml,https://www.thegoodguys.com.au/homedics-portable-full-body-vibration-massager-pgm-120-au,homedics-portable-full-body-vibration-massager-pgm-120-au,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/homedics-portable-full-body-vibration-massager-pgm-120-au,/health-and-grooming/personal-care/massagers,/health-and-grooming/personal-care/massagers
product_sitemap_2.xml,https://www.thegoodguys.com.au/jura-z10-diamond-black-inta-15423,jura-z10-diamond-black-inta-15423,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/jura-z10-diamond-black-inta-15423,/small-kitchen-appliances/coffee-machines-and-beverages/automatic-coffee-machines,/small-kitchen-appliances/coffee-machines-and-beverages/automatic-coffee-machines
product_sitemap_2.xml,https://www.thegoodguys.com.au/franke-mythos-single-bowl-fpc-ss-sink-undermount-myx110-45fpc,franke-mythos-single-bowl-fpc-ss-sink-undermount-myx110-45fpc,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/franke-mythos-single-bowl-fpc-ss-sink-undermount-myx110-45fpc,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks
product_sitemap_2.xml,https://www.thegoodguys.com.au/alogic-rapid-power-40w-gan-charger-usb-c-plus-usb-c-wcg2x40-anz,alogic-rapid-power-40w-gan-charger-usb-c-plus-usb-c-wcg2x40-anz,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/alogic-rapid-power-40w-gan-charger-usb-c-plus-usb-c-wcg2x40-anz,/phones-and-wearables/phone-accessories/phone-chargers-and-accessories,/phones-and-wearables/phone-accessories/phone-chargers-and-accessories
product_sitemap_2.xml,https://www.thegoodguys.com.au/blendjet-portable-blender-black-250255,blendjet-portable-blender-black-250255,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/blendjet-portable-blender-black-250255,/small-kitchen-appliances/mixers-and-food-processors/portable-blenders,/small-kitchen-appliances/mixers-and-food-processors/portable-blenders
product_sitemap_2.xml,https://www.thegoodguys.com.au/franke-mythos-single-bowl-ss-sink-undermount-myx110-34fpc,franke-mythos-single-bowl-ss-sink-undermount-myx110-34fpc,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/franke-mythos-single-bowl-ss-sink-undermount-myx110-34fpc,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks
product_sitemap_2.xml,https://www.thegoodguys.com.au/westinghouse-425l-bottom-mount-refrigerator-wbe4302ac-r,westinghouse-425l-bottom-mount-refrigerator-wbe4302ac-r,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/westinghouse-425l-bottom-mount-refrigerator-wbe4302ac-r,/fridges-and-freezers/refrigerators/bottom-mount-fridges,/fridges-and-freezers/refrigerators/bottom-mount-fridges
product_sitemap_2.xml,https://www.thegoodguys.com.au/oliveri-ac1820-petite-d-shape-colander-charcoal-ac1820,oliveri-ac1820-petite-d-shape-colander-charcoal-ac1820,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/oliveri-ac1820-petite-d-shape-colander-charcoal-ac1820,/cooking-and-dishwashers/sinks-and-taps/kitchen-sink-accessories,/cooking-and-dishwashers/sinks-and-taps/kitchen-sink-accessories
product_sitemap_2.xml,https://www.thegoodguys.com.au/kitchenaid-13-cup-food-onyx-black-5kfp1319aob,kitchenaid-13-cup-food-onyx-black-5kfp1319aob,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/kitchenaid-13-cup-food-onyx-black-5kfp1319aob,/small-kitchen-appliances/mixers-and-food-processors/food-processors,/small-kitchen-appliances/mixers-and-food-processors/food-processors
product_sitemap_2.xml,https://www.thegoodguys.com.au/franke-sirius-sink-kit-pw-s2d621pw,franke-sirius-sink-kit-pw-s2d621pw,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/franke-sirius-sink-kit-pw-s2d621pw,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks
product_sitemap_2.xml,https://www.thegoodguys.com.au/bissell-crosswave-sanitize-formula-2532,bissell-crosswave-sanitize-formula-2532,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/bissell-crosswave-sanitize-formula-2532,/vacuums-and-cleaners/vacuum-and-cleaning-accessories/carpet-stain-removers,/vacuums-and-cleaners/vacuum-and-cleaning-accessories/carpet-stain-removers
product_sitemap_2.xml,https://www.thegoodguys.com.au/ecovacs-deebot-u2-robotic-vacuum-deebot-u2,ecovacs-deebot-u2-robotic-vacuum-deebot-u2,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/ecovacs-deebot-u2-robotic-vacuum-deebot-u2,/vacuums-and-cleaners/vacuum-cleaners/robot-vacuums,/vacuums-and-cleaners/vacuum-cleaners/robot-vacuums
product_sitemap_2.xml,https://www.thegoodguys.com.au/oliveri-spectra-double-bowl-gunmetal-sink-sb63gm,oliveri-spectra-double-bowl-gunmetal-sink-sb63gm,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/oliveri-spectra-double-bowl-gunmetal-sink-sb63gm,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks
product_sitemap_2.xml,https://www.thegoodguys.com.au/franke-mythos-double-bowl-bare-ss-sink-undermount-myx120-3434b,franke-mythos-double-bowl-bare-ss-sink-undermount-myx120-3434b,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/franke-mythos-double-bowl-bare-ss-sink-undermount-myx120-3434b,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks,/cooking-and-dishwashers/sinks-and-taps/kitchen-sinks
product_sitemap_2.xml,https://www.thegoodguys.com.au/goldair-2400w-upright-radiant-heater-gir370,goldair-2400w-upright-radiant-heater-gir370,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/goldair-2400w-upright-radiant-heater-gir370,/heating-and-cooling/heaters/electric-heaters,/heating-and-cooling/heaters/electric-heaters
product_sitemap_2.xml,https://www.thegoodguys.com.au/smeg-90cm-t-shaped-canopy-rangehood-black-gloss-kbtau900ne,smeg-90cm-t-shaped-canopy-rangehood-black-gloss-kbtau900ne,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/smeg-90cm-t-shaped-canopy-rangehood-black-gloss-kbtau900ne,/cooking-and-dishwashers/rangehoods/canopy-rangehoods,/cooking-and-dishwashers/rangehoods/canopy-rangehoods
product_sitemap_2.xml,https://www.thegoodguys.com.au/bosch-series-6-60cm-fully-integrated-dishwasher-smv6hcx01a,bosch-series-6-60cm-fully-integrated-dishwasher-smv6hcx01a,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/bosch-series-6-60cm-fully-integrated-dishwasher-smv6hcx01a,/cooking-and-dishwashers/dishwashers/integrated-dishwashers,/cooking-and-dishwashers/dishwashers/integrated-dishwashers
product_sitemap_2.xml,https://www.thegoodguys.com.au/belkin-boostup-25w-pps-usb-c-pd-wall-charger-wca004auwh,belkin-boostup-25w-pps-usb-c-pd-wall-charger-wca004auwh,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/belkin-boostup-25w-pps-usb-c-pd-wall-charger-wca004auwh,/phones-and-wearables/phone-accessories/phone-chargers-and-accessories,/phones-and-wearables/phone-accessories/phone-chargers-and-accessories
product_sitemap_2.xml,https://www.thegoodguys.com.au/dimplex-2kw-atlantic-mantle-electric-fireplace-atc20-au,dimplex-2kw-atlantic-mantle-electric-fireplace-atc20-au,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/dimplex-2kw-atlantic-mantle-electric-fireplace-atc20-au,/heating-and-cooling/heaters/electric-fireplaces,/heating-and-cooling/heaters/electric-fireplaces
product_sitemap_2.xml,https://www.thegoodguys.com.au/withings-thermo-smart-temporal-thermometer-sct01-n-au,withings-thermo-smart-temporal-thermometer-sct01-n-au,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/withings-thermo-smart-temporal-thermometer-sct01-n-au,/health-and-grooming/health-and-fitness/health-monitoring,/health-and-grooming/health-and-fitness/health-monitoring
product_sitemap_2.xml,https://www.thegoodguys.com.au/breville-the-knock-box-20-sea-salt-bea502sst0zan1,breville-the-knock-box-20-sea-salt-bea502sst0zan1,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/breville-the-knock-box-20-sea-salt-bea502sst0zan1,/small-kitchen-appliances/coffee-machines-and-beverages/coffee-machine-accessories,/small-kitchen-appliances/coffee-machines-and-beverages/coffee-machine-accessories
product_sitemap_2.xml,https://www.thegoodguys.com.au/russell-hobbs-legacy-4-slice-toaster-cream-rht445crm,russell-hobbs-legacy-4-slice-toaster-cream-rht445crm,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/russell-hobbs-legacy-4-slice-toaster-cream-rht445crm,/small-kitchen-appliances/toasters-and-kettles/toasters,/small-kitchen-appliances/toasters-and-kettles/toasters
product_sitemap_2.xml,https://www.thegoodguys.com.au/samsung-648l-french-door-refrigerator-srf7500bb,samsung-648l-french-door-refrigerator-srf7500bb,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/samsung-648l-french-door-refrigerator-srf7500bb,/fridges-and-freezers/refrigerators/french-door-fridges,/fridges-and-freezers/refrigerators/french-door-fridges
product_sitemap_2.xml,https://www.thegoodguys.com.au/emilia-90cm-stainless-steel-dual-fuel-upright-cooker-em965ge,emilia-90cm-stainless-steel-dual-fuel-upright-cooker-em965ge,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/emilia-90cm-stainless-steel-dual-fuel-upright-cooker-em965ge,/cooking-and-dishwashers/ovens/freestanding-ovens,/cooking-and-dishwashers/ovens/freestanding-ovens
product_sitemap_2.xml,https://www.thegoodguys.com.au/panasonic-dual-alarm-clock-radio-rc-800gn-k,panasonic-dual-alarm-clock-radio-rc-800gn-k,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/panasonic-dual-alarm-clock-radio-rc-800gn-k,/audio/home-audio/clock-radios,/audio/home-audio/clock-radios
product_sitemap_2.xml,https://www.thegoodguys.com.au/dimplex-2kw-winston-mantle-electric-fireplace-white-wtn20-au,dimplex-2kw-winston-mantle-electric-fireplace-white-wtn20-au,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/dimplex-2kw-winston-mantle-electric-fireplace-white-wtn20-au,/heating-and-cooling/heaters/electric-fireplaces,/heating-and-cooling/heaters/electric-fireplaces
product_sitemap_2.xml,https://www.thegoodguys.com.au/dimplex-2kw-windlesham-revillusion-electric-fireplace-wds20-au,dimplex-2kw-windlesham-revillusion-electric-fireplace-wds20-au,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/dimplex-2kw-windlesham-revillusion-electric-fireplace-wds20-au,/heating-and-cooling/heaters/electric-fireplaces,/heating-and-cooling/heaters/electric-fireplaces
product_sitemap_2.xml,https://www.thegoodguys.com.au/breville-the-toast-select-luxe-pistachio-sorbet-bta735pts4jan1,breville-the-toast-select-luxe-pistachio-sorbet-bta735pts4jan1,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/breville-the-toast-select-luxe-pistachio-sorbet-bta735pts4jan1,/small-kitchen-appliances/toasters-and-kettles/toasters,/small-kitchen-appliances/toasters-and-kettles/toasters
product_sitemap_2.xml,https://www.thegoodguys.com.au/kambrook-turbo-boost-stick-mixer-ksb655bss2jan1,kambrook-turbo-boost-stick-mixer-ksb655bss2jan1,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/kambrook-turbo-boost-stick-mixer-ksb655bss2jan1,/small-kitchen-appliances/mixers-and-food-processors/stick-mixers,/small-kitchen-appliances/mixers-and-food-processors/stick-mixers
product_sitemap_2.xml,https://www.thegoodguys.com.au/nutribullet-baby-nby-1807,nutribullet-baby-nby-1807,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/nutribullet-baby-nby-1807,/small-kitchen-appliances/mixers-and-food-processors/blenders,/small-kitchen-appliances/mixers-and-food-processors/blenders
product_sitemap_2.xml,https://www.thegoodguys.com.au/energizer-max-plus-aa-batteries-4-plus2-pack-ep91bp4-plus2,energizer-max-plus-aa-batteries-4-plus2-pack-ep91bp4-plus2,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/energizer-max-plus-aa-batteries-4-plus2-pack-ep91bp4-plus2,/digital-cameras/camera-accessories/batteries,/digital-cameras/camera-accessories/batteries
product_sitemap_2.xml,https://www.thegoodguys.com.au/eufy-security-entry-sensor-t8900cd4,eufy-security-entry-sensor-t8900cd4,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/eufy-security-entry-sensor-t8900cd4,/smart-home/home-security/home-security-accessories,/smart-home/home-security/home-security-accessories
product_sitemap_2.xml,https://www.thegoodguys.com.au/jbl-c50hi-in-ear-headphones-6386958,jbl-c50hi-in-ear-headphones-6386958,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/jbl-c50hi-in-ear-headphones-6386958,/audio/headphones/wired-headphones,/audio/headphones/wired-headphones
product_sitemap_2.xml,https://www.thegoodguys.com.au/russell-hobbs-desire-matt-black-chopper-rhmfp5blk,russell-hobbs-desire-matt-black-chopper-rhmfp5blk,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/russell-hobbs-desire-matt-black-chopper-rhmfp5blk,/small-kitchen-appliances/mixers-and-food-processors/food-processors,/small-kitchen-appliances/mixers-and-food-processors/food-processors
product_sitemap_2.xml,https://www.thegoodguys.com.au/fisher-and-paykel-538l-quad-door-refrigerator-rf605qnuvb1,fisher-and-paykel-538l-quad-door-refrigerator-rf605qnuvb1,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/fisher-and-paykel-538l-quad-door-refrigerator-rf605qnuvb1,/fridges-and-freezers/refrigerators/french-door-fridges,/fridges-and-freezers/refrigerators/french-door-fridges
product_sitemap_2.xml,https://www.thegoodguys.com.au/dimplex-2kw-osbourne-mantle-electric-fireplace-osb20c-au,dimplex-2kw-osbourne-mantle-electric-fireplace-osb20c-au,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/dimplex-2kw-osbourne-mantle-electric-fireplace-osb20c-au,/heating-and-cooling/heaters/electric-fireplaces,/heating-and-cooling/heaters/electric-fireplaces
product_sitemap_2.xml,https://www.thegoodguys.com.au/sony-noise-cancelling-headphones-wh1000xm4b,sony-noise-cancelling-headphones-wh1000xm4b,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/sony-noise-cancelling-headphones-wh1000xm4b,/audio/headphones/wireless-headphones,/audio/headphones/wireless-headphones
product_sitemap_2.xml,https://www.thegoodguys.com.au/miele-fjm-hyclean-3d-xxl-dustbags-pack-10408420,miele-fjm-hyclean-3d-xxl-dustbags-pack-10408420,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/miele-fjm-hyclean-3d-xxl-dustbags-pack-10408420,/vacuums-and-cleaners/vacuum-and-cleaning-accessories/vacuum-cleaner-bags,/vacuums-and-cleaners/vacuum-and-cleaning-accessories/vacuum-cleaner-bags
product_sitemap_2.xml,https://www.thegoodguys.com.au/breville-32l-1200w-the-combi-wave-3-in-1-convection-oven-bmo870bss,breville-32l-1200w-the-combi-wave-3-in-1-convection-oven-bmo870bss,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/breville-32l-1200w-the-combi-wave-3-in-1-convection-oven-bmo870bss,/cooking-and-dishwashers/microwaves/microwave-ovens,/cooking-and-dishwashers/microwaves/microwave-ovens
product_sitemap_2.xml,https://www.thegoodguys.com.au/lg-56l-1200w-neochef-smart-inverter-microwave-matte-black-ms5696ombs,lg-56l-1200w-neochef-smart-inverter-microwave-matte-black-ms5696ombs,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/lg-56l-1200w-neochef-smart-inverter-microwave-matte-black-ms5696ombs,/cooking-and-dishwashers/microwaves/microwave-ovens,/cooking-and-dishwashers/microwaves/microwave-ovens
product_sitemap_2.xml,https://www.thegoodguys.com.au/westinghouse-388l-vertical-freezer-wfb4204wc-l,westinghouse-388l-vertical-freezer-wfb4204wc-l,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/westinghouse-388l-vertical-freezer-wfb4204wc-l,/fridges-and-freezers/freezers/upright-freezers,/fridges-and-freezers/freezers/upright-freezers
product_sitemap_2.xml,https://www.thegoodguys.com.au/sonos-five-black-five1au1blk,sonos-five-black-five1au1blk,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/sonos-five-black-five1au1blk,/audio/home-audio/home-wireless-speakers,/audio/home-audio/home-wireless-speakers
product_sitemap_2.xml,https://www.thegoodguys.com.au/shark-navigator-pet-with-self-cleaning-brushroll-zu62,shark-navigator-pet-with-self-cleaning-brushroll-zu62,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/shark-navigator-pet-with-self-cleaning-brushroll-zu62,/vacuums-and-cleaners/vacuum-cleaners/upright-vacuums,/vacuums-and-cleaners/vacuum-cleaners/upright-vacuums
product_sitemap_2.xml,https://www.thegoodguys.com.au/dimplex-2kw-sherwood-mantle-electric-fireplace-swd20-au,dimplex-2kw-sherwood-mantle-electric-fireplace-swd20-au,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/dimplex-2kw-sherwood-mantle-electric-fireplace-swd20-au,/heating-and-cooling/heaters/electric-fireplaces,/heating-and-cooling/heaters/electric-fireplaces
product_sitemap_2.xml,https://www.thegoodguys.com.au/lavazza-espresso-barista-perfetto-1kg-82503,lavazza-espresso-barista-perfetto-1kg-82503,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/lavazza-espresso-barista-perfetto-1kg-82503,/small-kitchen-appliances/coffee-machines-and-beverages/coffee-pods-and-capsules,/small-kitchen-appliances/coffee-machines-and-beverages/coffee-pods-and-capsules
product_sitemap_2.xml,https://www.thegoodguys.com.au/russell-hobbs-legacy-4-slice-toaster-charcoal-rht445cha,russell-hobbs-legacy-4-slice-toaster-charcoal-rht445cha,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/russell-hobbs-legacy-4-slice-toaster-charcoal-rht445cha,/small-kitchen-appliances/toasters-and-kettles/toasters,/small-kitchen-appliances/toasters-and-kettles/toasters
product_sitemap_2.xml,https://www.thegoodguys.com.au/panasonic-44l-1100w-inverter-microwave-black-nn-st75lbqpq,panasonic-44l-1100w-inverter-microwave-black-nn-st75lbqpq,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/panasonic-44l-1100w-inverter-microwave-black-nn-st75lbqpq,/cooking-and-dishwashers/microwaves/microwave-ovens,/cooking-and-dishwashers/microwaves/microwave-ovens
product_sitemap_2.xml,https://www.thegoodguys.com.au/george-foreman-fit-grill-large-gff2022,george-foreman-fit-grill-large-gff2022,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/george-foreman-fit-grill-large-gff2022,/small-kitchen-appliances/grills-and-sandwich-presses/grills,/small-kitchen-appliances/grills-and-sandwich-presses/grills
product_sitemap_2.xml,https://www.thegoodguys.com.au/miele-sf-ha50-xl-pack-11713280,miele-sf-ha50-xl-pack-11713280,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/miele-sf-ha50-xl-pack-11713280,/vacuums-and-cleaners/vacuum-and-cleaning-accessories/vacuum-attachments,/vacuums-and-cleaners/vacuum-and-cleaning-accessories/vacuum-attachments
product_sitemap_2.xml,https://www.thegoodguys.com.au/fisher-and-paykel-538l-quad-door-refrigerator-rf605qdvx2,fisher-and-paykel-538l-quad-door-refrigerator-rf605qdvx2,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/fisher-and-paykel-538l-quad-door-refrigerator-rf605qdvx2,/fridges-and-freezers/refrigerators/french-door-fridges,/fridges-and-freezers/refrigerators/french-door-fridges
product_sitemap_2.xml,https://www.thegoodguys.com.au/chef-90cm-canopy-rangehood-dark-stainless-crc914db,chef-90cm-canopy-rangehood-dark-stainless-crc914db,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/chef-90cm-canopy-rangehood-dark-stainless-crc914db,/cooking-and-dishwashers/rangehoods/canopy-rangehoods,/cooking-and-dishwashers/rangehoods/canopy-rangehoods
product_sitemap_2.xml,https://www.thegoodguys.com.au/beurer-vibrating-massage-roller-mg35,beurer-vibrating-massage-roller-mg35,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/beurer-vibrating-massage-roller-mg35,/health-and-grooming/personal-care/massagers,/health-and-grooming/personal-care/massagers
product_sitemap_2.xml,https://www.thegoodguys.com.au/dyson-tp07-pure-cool-tower-fan-blacknickel-379532-01,dyson-tp07-pure-cool-tower-fan-blacknickel-379532-01,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/dyson-tp07-pure-cool-tower-fan-blacknickel-379532-01,/heating-and-cooling/air-treatment/air-purifiers,/heating-and-cooling/air-treatment/air-purifiers
product_sitemap_2.xml,https://www.thegoodguys.com.au/dyson-hp09-hot-pluscool-formaldehyde-fan-heater-379629-01,dyson-hp09-hot-pluscool-formaldehyde-fan-heater-379629-01,2026-05-01T07:01:43.955Z,200,,https://www.thegoodguys.com.au/dyson-hp09-hot-pluscool-formaldehyde-fan-heater-379629-01,/heating-and-cooling/air-treatment/air-purifiers,/heating-and-cooling/air-treatment/air-purifiers
